0.5,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.388035,0.562845,0.640684,0.609405,0.609561,0.625042,0.56303,0.640679,0.625322,0.562538,0.593791,0.594309,0.656456,0.672436,0.593826,0.625082,0.564081,0.703198,0.625054,0.593795,0.828181,0.60992,0.593822,0.546913,0.656783,0.656547,0.641167,0.736328,0.656283,0.687672,0.656294,0.640883,0.735219,0.687546,0.703425,0.609417,0.750464,0.718892,0.594282,0.672216,0.625519,0.718811,0.672545,0.656302,0.703174,0.67192,0.718798,0.703172,0.703276,0.734425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.75965955,1.697133371,1.697133371,1.696497324,1.682703837,1.682703837,1.675858956,1.675858956,1.66911684,1.66911684,1.66911684,1.66911684,1.66911684,1.656213778,1.652981604,1.652981604,1.652981604,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295
154.4929939,156.8731842,156.8731842,148.6641285,163.7020675,163.7020675,157.217698,157.217698,149.5834296,149.5834296,149.5834296,149.5834296,149.5834296,150.2201699,170.1136417,170.1136417,170.1136417,162.823887,162.823887,162.823887,162.823887,162.823887,162.823887,162.823887,162.823887,162.823887,162.823887,162.823887,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,167.5341787,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585,150.825585
162.660359,162.8419061,162.8419061,175.4847139,164.894596,164.894596,164.9229749,164.9229749,175.4981561,175.4981561,175.4981561,175.4981561,175.4981561,181.8128389,156.4854749,156.4854749,156.4854749,160.5393958,160.5393958,160.5393958,160.5393958,160.5393958,160.5393958,160.5393958,160.5393958,160.5393958,160.5393958,160.5393958,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,162.8419061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061,179.7169061
558.0819263,542.5991489,542.5991489,549.9176437,552.9308665,552.9308665,539.8623315,539.8623315,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,549.9176437,539.8623315,539.8623315,539.8623315,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,532.5438368,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489,542.5991489
0.828507,0.890958,0.968816,1.000074,1.203245,1.141368,1.093915,1.15633,1.218833,1.328691,1.297137,1.40685,1.297024,1.406652,1.375163,1.375605,1.390719,1.313288,1.266203,1.281537,1.484722,1.468873,1.390721,1.34384,1.437599,1.359498,1.343842,1.328616,1.297385,1.328215,1.281399,1.40686,1.250218,1.297007,1.406335,1.437736,1.390927,1.469482,1.343908,1.250234,1.3127,1.234469,1.21971,1.265798,1.391175,1.359532,1.343829,1.31264,1.281348,1.406334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.687904808,1.679797913,1.679797913,1.648127425,1.648127425,1.646535081,1.646535081,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237
144.3718433,155.9538831,155.9538831,166.6148776,166.6148776,158.2605807,158.2605807,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786
175.4698499,167.0606561,167.0606561,167.0472139,167.0472139,171.2794061,171.2794061,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389
539.8623315,542.5991489,542.5991489,549.9176437,549.9176437,542.5991489,542.5991489,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437
0.531287,0.51566,0.468892,0.609571,0.656307,0.671932,0.718788,0.718852,0.734424,0.65633,0.750185,0.719269,0.687535,0.625121,0.656294,0.719224,0.718798,0.689125,0.703243,0.73443,0.734424,0.656327,0.67191,0.688317,0.656427,0.703662,0.687535,0.656802,0.67191,0.703563,0.687982,0.625053,0.625109,0.703657,0.656295,0.75005,0.765677,0.656782,0.671921,0.672013,0.703172,0.7188,0.671919,0.750519,0.703665,0.719136,0.641164,0.720342,0.656789,0.734412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.643322053,1.643322053,1.643322053,1.643322053,1.643322053,1.643322053,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042
-1,152.4840025,152.4840025,152.4840025,152.4840025,152.4840025,152.4840025,152.4840025,152.4840025,152.4840025,152.4840025,157.2677869,157.2677869,157.2677869,157.2677869,157.2677869,157.2677869,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,161.9780786,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766,171.2516766
-1,173.3604749,173.3604749,173.3604749,173.3604749,173.3604749,173.3604749,173.3604749,173.3604749,173.3604749,173.3604749,171.2510999,171.2510999,171.2510999,171.2510999,171.2510999,171.2510999,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,173.3753389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389,164.9378389
-1,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,539.8623315,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437,549.9176437
0.765707,0.781302,0.828642,0.859538,1.01616,1.031348,0.923896,0.75005,0.859667,1.016164,0.92156,0.937757,1.219262,0.953505,0.984828,0.843834,0.906386,0.983993,0.891208,0.969007,0.921937,0.890938,0.984599,0.843928,0.937815,0.781452,0.984442,1.140991,0.95366,0.953305,1.000068,0.875103,0.953437,0.781314,1.031798,0.766051,0.890716,1.01584,0.890904,0.78597,0.933145,0.843797,0.875076,0.969134,0.765678,0.953259,1.0003,0.921937,0.781533,0.687579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.730451022,1.706189269,1.706189269,1.706189269,1.661976648,1.661976648,1.661976648,1.645724484,1.645724484,1.645724484,1.645724484,1.645724484,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875,1.607896875
1.749282731,1.747068352,1.68938338,1.686282528,1.661799366,1.653501868,1.653501868,1.653501868,1.646890247,1.639150329,1.639150329,1.639150329,1.639150329,1.639150329,1.639150329,1.639150329,1.639150329,1.639150329,1.639150329,1.639150329,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042
1.75965955,1.697133371,1.697133371,1.696497324,1.682703837,1.682703837,1.675858956,1.675858956,1.66911684,1.66911684,1.66911684,1.66911684,1.66911684,1.656213778,1.652981604,1.652981604,1.652981604,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.646890247,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.642368119,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295,1.641541295
1.687904808,1.679797913,1.679797913,1.648127425,1.648127425,1.646535081,1.646535081,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237
10000,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.656809825,1.643322053,1.643322053,1.643322053,1.643322053,1.643322053,1.643322053,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.639815237,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042,1.635737042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.7444837,1.7293074,1.7141311,1.6989548,1.6837785,1.6686022,1.6534259,1.6382496,1.6230733,1.607897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA4CBST,0.969454,2.032987,2.032987,4.794444,4.794444,4.794444,7.196808,11.08531,11.08531,11.08531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA,1.591564,1.591564,1.591564,1.591564,2.81053,2.81053,5.264603,12.87735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,1.719465,1.719465,1.719465,1.719465,4.8916,16.2384,17.613563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSO,0.531287,0.531287,0.531287,0.531287,1.046947,2.12541,2.12541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA,1.547009,1.547009,1.547009,1.547009,1.547009,1.547009,10.691791,22.085216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
